Date ,State ,Total_Count,Male_Count,Female_Count,,,,
2021-09-18,Nebraska,255907,0,0,,,,
2021-09-18,Nevada,410104,190887,204151,,,,
2021-09-18,New Hampshire,114322,55243,57580,,,,
2021-09-18,New Jersey,985599,475143,506741,,,,
2021-09-18,New Mexico,244720,115417,126007,,,,
2021-09-18,New York,2349893,1127949,1193746,,,,
2021-09-18,North Carolina,1330492,610012,688459,,,,
2021-09-18,North Dakota,125598,60719,64879,,,,
2021-09-18,Ohio,1342777,617677,711672,,,,
2021-09-18,Oklahoma,584692,275600,308937,,,,
2021-09-18,Oregon,309841,148293,156726,,,,
2021-09-18,Pennsylvania,1338313,632660,709477,,,,
2021-09-18,Puerto Rico,177982,0,0,,,,
2021-09-18,Rhode Island,168449,68736,77341,,,,
2021-09-18,South Carolina,819204,367935,429726,,,,
2021-09-18,South Dakota,139956,67051,72905,,,,
2021-09-18,Tennessee,1178168,546241,623004,,,,
2021-09-18,Texas,3279440,2007017,1229790,,,,
2021-09-18,US Virgin Islands,6439,2900,3356,,,,
2021-09-18,Utah,490985,237806,241648,,,,
2021-09-18,Vermont,31634,15861,15662,,,,
2021-09-18,Virginia,827197,394396,426716,,,,
2021-09-18,Washington,620752,299823,304168,,,,
2021-09-18,West Virginia,223117,104908,115788,,,,
2021-09-18,Wisconsin,693717,336473,356026,,,,
2021-09-18,Wyoming,83958,32967,34537,,,,
2021-09-25,Alabama,787421,0,0,,,,
2021-09-25,Alaska,103113,52483,50443,,,,
2021-09-25,Arizona,1081790,521643,555969,,,,
2021-09-25,Arkansas,492233,229381,257438,,,,
2021-09-25,California,4448666,2126462,2255474,,,,
2021-09-25,Colorado,660884,322710,329913,,,,
2021-09-25,Connecticut,387733,185530,200716,,,,
2021-09-25,Delaware,131043,61115,69758,,,,
2021-09-25,District of Columbia,60205,28400,31385,,,,
2021-09-25,Florida,0,0,0,,,,
2021-09-25,Georgia,1207024,553238,643929,,,,
2021-09-25,Hawaii,74119,38542,35505,,,,
2021-09-25,Idaho,250556,119023,130087,,,,
2021-09-25,Illinois,1612129,760388,832325,,,,
2021-09-25,Indiana,947918,439834,502397,,,,
2021-09-25,Iowa,476342,223881,247698,,,,
2021-09-25,Kansas,404459,193293,210439,,,,
2021-09-25,Kentucky,674015,315372,350825,,,,
2021-09-25,Louisiana,734524,330536,403988,,,,
2021-09-25,Maine,87189,42141,45049,,,,
2021-09-25,Maryland,526690,250773,275917,,,,
2021-09-25,Massachussets,749440,0,0,,,,
2021-09-25,Michigan,1008069,484697,517897,,,,
2021-09-25,Minnesota,697182,337631,355310,,,,
2021-09-25,Mississippi,482902,0,0,,,,
2021-09-25,Missouri,671153,308175,356420,,,,
2021-09-25,Montana,146035,69723,75908,,,,
2021-09-25,Nebraska,255907,0,0,,,,
2021-09-25,Nevada,410104,190887,204151,,,,
2021-09-25,New Hampshire,114322,55243,57580,,,,
2021-09-25,New Jersey,985599,475143,506741,,,,
2021-09-25,New Mexico,244720,115417,126007,,,,
2021-09-25,New York,2349893,1127949,1193746,,,,
2021-09-25,North Carolina,1330492,610012,688459,,,,
2021-09-25,North Dakota,125598,60719,64879,,,,
2021-09-25,Ohio,1342777,617677,711672,,,,
2021-09-25,Oklahoma,584692,275600,308937,,,,
2021-09-25,Oregon,309841,148293,156726,,,,
2021-09-25,Pennsylvania,1338313,632660,709477,,,,
2021-09-25,Puerto Rico,177982,0,0,,,,
2021-09-25,Rhode Island,168449,68736,77341,,,,
2021-09-25,South Carolina,819204,367935,429726,,,,
2021-09-25,South Dakota,139956,67051,72905,,,,
2021-09-25,Tennessee,1178168,546241,623004,,,,
2021-09-25,Texas,3279440,2007017,1229790,,,,
2021-09-25,US Virgin Islands,6439,2900,3356,,,,
2021-09-25,Utah,490985,237806,241648,,,,
2021-09-25,Vermont,31634,15861,15662,,,,
2021-09-25,Virginia,827197,394396,426716,,,,
2021-09-25,Washington,620752,299823,304168,,,,
2021-09-25,West Virginia,223117,104908,115788,,,,
2021-09-25,Wisconsin,693717,336473,356026,,,,
2021-09-25,Wyoming,83958,32967,34537,,,,
2021-10-04,Alabama,799800,0,0,,,,
2021-10-04,Alaska,110850,56299,54289,,,,
2021-10-04,Arizona,1100167,530542,565359,,,,
2021-10-04,Arkansas,492233,229381,257438,,,,
2021-10-04,California,4496717,2149431,2279836,,,,
2021-10-04,Colorado,673517,328609,336422,,,,
2021-10-04,Connecticut,391066,187107,202445,,,,
2021-10-04,Delaware,134217,62551,71481,,,,
2021-10-04,District of Columbia,61331,28942,31971,,,,
2021-10-04,Florida,0,0,0,,,,
2021-10-04,Georgia,1225670,561759,653825,,,,
2021-10-04,Hawaii,76455,39743,36636,,,,
2021-10-04,Idaho,260012,123418,135117,,,,
2021-10-04,Illinois,1630864,769153,841922,,,,
2021-10-04,Indiana,965982,448216,511970,,,,
2021-10-04,Iowa,488033,229376,253777,,,,
2021-10-04,Kansas,411302,196510,214062,,,,
2021-10-04,Kentucky,695474,325412,362064,,,,
2021-10-04,Louisiana,741906,333858,408048,,,,
2021-10-04,Maine,91468,44166,47302,,,,
2021-10-04,Maryland,535157,254897,280260,,,,
2021-10-04,Massachussets,759392,0,0,,,,
2021-10-04,Michigan,1030633,495145,529871,,,,
2021-10-04,Minnesota,714790,345911,364444,,,,
2021-10-04,Mississippi,489216,0,0,,,,
2021-10-04,Missouri,679434,312018,360807,,,,
2021-10-04,Montana,152005,72500,79012,,,,
2021-10-04,Nebraska,74246,0,0,,,,
2021-10-04,Nevada,422329,196630,210034,,,,
2021-10-04,New Hampshire,120763,58241,60871,,,,
2021-10-04,New Jersey,1159632,486130,518456,,,,
2021-10-04,New Mexico,255577,115417,126007,,,,
2021-10-04,New York,2349893,1127949,1193746,,,,
2021-10-04,North Carolina,1330492,610012,688459,,,,
2021-10-04,North Dakota,125598,60719,64879,,,,
2021-10-04,Ohio,1342777,617677,711672,,,,
2021-10-04,Oklahoma,584692,275600,308937,,,,
2021-10-04,Oregon,309841,148293,156726,,,,
2021-10-04,Pennsylvania,1338313,632660,709477,,,,
2021-10-04,Puerto Rico,177982,0,0,,,,
2021-10-04,Rhode Island,168449,68736,77341,,,,
2021-10-04,South Carolina,819204,367935,429726,,,,
2021-10-04,South Dakota,139956,67051,72905,,,,
2021-10-04,Tennessee,1178168,546241,623004,,,,
2021-10-04,Texas,3279440,2007017,1229790,,,,
2021-10-04,US Virgin Islands,6439,2900,3356,,,,
2021-10-04,Utah,490985,237806,241648,,,,
2021-10-04,Vermont,31634,15861,15662,,,,
2021-10-04,Virginia,827197,394396,426716,,,,
2021-10-04,Washington,620752,299823,304168,,,,
2021-10-04,West Virginia,223117,104908,115788,,,,
2021-10-04,Wisconsin,693717,336473,356026,,,,
2021-10-04,Wyoming,83958,32967,34537,,,,
2021-10-09,Alabama,807479,0,0,,,,
2021-10-09,Alaska,116367,59061,56955,,,,
2021-10-09,Arizona,1116419,538385,573651,,,,
2021-10-09,Arkansas,503822,235285,263499,,,,
2021-10-09,California,4536273,2168338,2299890,,,,
2021-10-09,Colorado,688465,335696,344026,,,,
2021-10-09,Connecticut,394008,188571,203882,,,,
2021-10-09,Delaware,137288,64004,73092,,,,
2021-10-09,District of Columbia,62266,29393,32444,,,,
2021-10-09,Florida,0,0,0,,,,
2021-10-09,Georgia,1240641,568896,661646,,,,
2021-10-09,Hawaii,78125,40555,37492,,,,
2021-10-09,Idaho,268454,127407,139561,,,,
2021-10-09,Illinois,1650108,778169,851940,,,,
2021-10-09,Indiana,982444,455854,520695,,,,
2021-10-09,Iowa,498638,234360,259292,,,,
2021-10-09,Kansas,417643,199515,217382,,,,
2021-10-09,Kentucky,710364,332308,369815,,,,
2021-10-09,Louisiana,747329,336298,411031,,,,
2021-10-09,Maine,94948,45764,49184,,,,
2021-10-09,Maryland,542886,258661,284225,,,,
2021-10-09,Massachussets,768466,0,0,,,,
2021-10-09,Michigan,1055420,506603,543015,,,,
2021-10-09,Minnesota,735646,355569,375321,,,,
2021-10-09,Mississippi,494271,0,0,,,,
2021-10-09,Missouri,686367,315316,364434,,,,
2021-10-09,Montana,158680,75544,82520,,,,
2021-10-09,Nebraska,74246,0,0,,,,
2021-10-09,Nevada,422329,196630,210034,,,,
2021-10-09,New Hampshire,120763,58241,60871,,,,
2021-10-09,New Jersey,1171573,491621,524148,,,,
2021-10-09,New Mexico,258943,121959,132970,,,,
2021-10-09,New York,2452403,1177153,1248273,,,,
2021-10-09,North Carolina,1425062,660900,744511,,,,
2021-10-09,North Dakota,137951,66539,71412,,,,
2021-10-09,Ohio,1467331,674972,777685,,,,
2021-10-09,Oklahoma,625834,291535,327480,,,,
2021-10-09,Oregon,341113,162789,172450,,,,
2021-10-09,Pennsylvania,1479564,694774,778976,,,,
2021-10-09,Puerto Rico,216012,0,0,,,,
2021-10-09,Rhode Island,162683,71569,80435,,,,
2021-10-09,South Carolina,874013,392917,458010,,,,
2021-10-09,South Dakota,147820,70711,77109,,,,
2021-10-09,Tennessee,1249333,579278,660182,,,,
2021-10-09,Texas,3434366,2101832,1287887,,,,
2021-10-09,US Virgin Islands,6925,3106,3646,,,,
2021-10-09,Utah,520190,257381,262226,,,,
2021-10-09,Vermont,35672,17834,17720,,,,
2021-10-09,Virginia,888159,423094,458540,,,,
2021-10-09,Washington,677995,327200,332421,,,,
2021-10-09,West Virginia,253138,119007,131394,,,,
2021-10-09,Wisconsin,748854,402445,430604,,,,
2021-10-09,Wyoming,94303,36351,38412,,,,
2021-10-16,Alabama,813481,0,0,,,,
2021-10-16,Alaska,122678,62305,59931,,,,
2021-10-16,Arizona,1131976,545853,581623,,,,
2021-10-16,Arkansas,506573,236570,264938,,,,
2021-10-16,California,4571467,2185161,2317734,,,,
2021-10-16,Colorado,704839,343398,352349,,,,
2021-10-16,Connecticut,397123,190103,205421,,,,
2021-10-16,Delaware,139874,65228,74446,,,,
2021-10-16,District of Columbia,62976,29644,32789,,,,
2021-10-16,Florida,0,0,0,,,,
2021-10-16,Georgia,1250673,573415,666733,,,,
2021-10-16,Hawaii,79253,41141,38034,,,,
2021-10-16,Idaho,276080,131037,143545,,,,
2021-10-16,Illinois,1665777,785549,860054,,,,
2021-10-16,Indiana,996341,462302,528061,,,,
2021-10-16,Iowa,507525,238537,263913,,,,
2021-10-16,Kansas,423282,202103,220431,,,,
2021-10-16,Kentucky,723889,338490,377001,,,,
2021-10-16,Louisiana,751874,338343,413531,,,,
2021-10-16,Maine,97725,47079,50646,,,,
2021-10-16,Maryland,549679,261823,287856,,,,
2021-10-16,Massachussets,777475,0,0,,,,
2021-10-16,Michigan,1081525,518701,556832,,,,
2021-10-16,Minnesota,755401,364826,385492,,,,
2021-10-16,Mississippi,497790,0,0,,,,
2021-10-16,Missouri,692303,318109,367577,,,,
2021-10-16,Montana,164669,78246,85720,,,,
2021-10-16,Nebraska,94933,0,0,,,,
2021-10-16,Nevada,430665,203368,220281,,,,
2021-10-16,New Hampshire,128047,61710,64482,,,,
2021-10-16,New Jersey,1025463,495289,528119,,,,
2021-10-16,New Mexico,263755,135460,124141,,,,
2021-10-16,New York,2480907,1188354,1262782,,,,
2021-10-16,North Carolina,1434551,672054,756950,,,,
2021-10-16,North Dakota,141268,66539,71412,,,,
2021-10-16,Ohio,1494160,687314,791905,,,,
2021-10-16,Oklahoma,627699,291535,327480,,,,
2021-10-16,Oregon,348766,166364,176266,,,,
2021-10-16,Pennsylvania,1252336,709407,795366,,,,
2021-10-16,Puerto Rico,216012,0,0,,,,
2021-10-16,Rhode Island,162683,71569,80435,,,,
2021-10-16,South Carolina,883982,379519,463271,,,,
2021-10-16,South Dakota,150087,71749,78247,,,,
2021-10-16,Tennessee,1263068,585896,667867,,,,
2021-10-16,Texas,3466352,2121407,1299882,,,,
2021-10-16,US Virgin Islands,6978,3137,3671,,,,
2021-10-16,Utah,520190,257381,262226,,,,
2021-10-16,Vermont,37318,18563,18633,,,,
2021-10-16,Virginia,902938,430169,466153,,,,
2021-10-16,Washington,677995,327200,332421,,,,
2021-10-16,West Virginia,253138,119007,131394,,,,
2021-10-16,Wisconsin,748854,402445,430604,,,,
2021-10-16,Wyoming,94303,36351,38412,,,,
2021-10-23,Alabama,819597,0,0,,,,
2021-10-23,Alaska,128084,65013,62591,,,,
2021-10-23,Arizona,1148341,553518,590239,,,,
2021-10-23,Arkansas,509999,238170,266729,,,,
2021-10-23,California,4606599,2201954,2335546,,,,
2021-10-23,Colorado,720620,350654,360310,,,,
2021-10-23,Connecticut,400226,191591,207014,,,,
2021-10-23,Delaware,142058,66263,75590,,,,
2021-10-23,District of Columbia,63588,29946,33126,,,,
2021-10-23,Florida,0,0,0,,,,
2021-10-23,Georgia,1257310,576758,670337,,,,
2021-10-23,Hawaii,80137,41597,38463,,,,
2021-10-23,Idaho,285003,135280,148208,,,,
2021-10-23,Illinois,1680908,792558,867981,,,,
2021-10-23,Indiana,1007681,467564,534071,,,,
2021-10-23,Iowa,514870,241989,267732,,,,
2021-10-23,Kansas,428816,204729,223341,,,,
2021-10-23,Kentucky,734137,343282,382265,,,,
2021-10-23,Louisiana,755631,340034,415597,,,,
2021-10-23,Maine,100967,48620,52348,,,,
2021-10-23,Maryland,555366,264546,290820,,,,
2021-10-23,Massachussets,786143,0,0,,,,
2021-10-23,Michigan,1104634,529331,569156,,,,
2021-10-23,Minnesota,770246,371787,393204,,,,
2021-10-23,Mississippi,501097,0,0,,,,
2021-10-23,Missouri,697441,320503,370324,,,,
2021-10-23,Montana,170567,80950,88795,,,,
2021-10-23,Nebraska,94933,0,0,,,,
2021-10-23,Nevada,445677,208578,222510,,,,
2021-10-23,New Hampshire,131790,63406,66427,,,,
2021-10-23,New Jersey,1033751,499208,532493,,,,
2021-10-23,New Mexico,268891,126467,138055,,,,
2021-10-23,New York,2503491,1199172,1274277,,,,
2021-10-23,North Carolina,1453814,681203,766978,,,,
2021-10-23,North Dakota,144559,69685,74874,,,,
2021-10-23,Ohio,1519304,698880,805231,,,,
2021-10-23,Oklahoma,635447,298548,335822,,,,
2021-10-23,Oregon,356061,169750,179905,,,,
2021-10-23,Pennsylvania,1534882,721065,808136,,,,
2021-10-23,Puerto Rico,184008,0,0,,,,
2021-10-23,Rhode Island,177998,73338,82350,,,,
2021-10-23,South Carolina,891072,400938,467027,,,,
2021-10-23,South Dakota,152308,72790,79518,,,,
2021-10-23,Tennessee,1272558,590289,672915,,,,
2021-10-23,Texas,3489282,2135441,1308481,,,,
2021-10-23,US Virgin Islands,7126,3189,3768,,,,
2021-10-23,Utah,538895,266504,271790,,,,
2021-10-23,Vermont,37364,19170,19276,,,,
2021-10-23,Virginia,914755,435842,472237,,,,
2021-10-23,Washington,710511,343106,348364,,,,
2021-10-23,West Virginia,265879,125030,138010,,,,
2021-10-23,Wisconsin,777244,417793,447581,,,,
2021-10-23,Wyoming,100174,38195,40292,,,,
2021-10-30,Alabama,831653,0,0,,,,
2021-10-30,Alaska,132645,67287,64852,,,,
2021-10-30,Arizona,1166060,561976,599451,,,,
2021-10-30,Arkansas,512994,239568,268296,,,,
2021-10-30,California,4647587,2221547,2356327,,,,
2021-10-30,Colorado,740461,360012,370008,,,,
2021-10-30,Connecticut,402583,192749,208210,,,,
2021-10-30,Delaware,143950,67113,76632,,,,
2021-10-30,District of Columbia,64240,30235,33535,,,,
2021-10-30,Florida,0,0,0,,,,
2021-10-30,Georgia,1263757,579945,673793,,,,
2021-10-30,Hawaii,81049,42072,38899,,,,
2021-10-30,Idaho,291252,138195,151535,,,,
2021-10-30,Illinois,1695524,799595,875387,,,,
2021-10-30,Indiana,1018638,472648,539878,,,,
2021-10-30,Iowa,522421,245538,271659,,,,
2021-10-30,Kansas,434646,207479,226477,,,,
2021-10-30,Kentucky,743156,347500,386961,,,,
2021-10-30,Louisiana,758471,341312,417159,,,,
2021-10-30,Maine,104259,50188,54071,,,,
2021-10-30,Maryland,560634,267077,293557,,,,
2021-10-30,Massachussets,794382,0,0,,,,
2021-10-30,Michigan,1128435,540419,581725,,,,
2021-10-30,Minnesota,787550,379884,402123,,,,
2021-10-30,Mississippi,504318,0,0,,,,
2021-10-30,Missouri,702327,322791,372939,,,,
2021-10-30,Montana,175847,83456,91502,,,,
2021-10-30,Nebraska,94933,0,0,,,,
2021-10-30,Nevada,438216,210391,224248,,,,
2021-10-30,New Hampshire,132441,63690,66779,,,,
2021-10-30,New Jersey,1042293,503238,537006,,,,
2021-10-30,New Mexico,275209,129592,141774,,,,
2021-10-30,New York,2537145,1215292,1291407,,,,
2021-10-30,North Carolina,1477514,688327,774942,,,,
2021-10-30,North Dakota,148394,71579,76813,,,,
2021-10-30,Ohio,1545327,710850,819023,,,,
2021-10-30,Oklahoma,641051,301573,339323,,,,
2021-10-30,Oregon,363673,173328,183724,,,,
2021-10-30,Pennsylvania,1564939,735257,823957,,,,
2021-10-30,Puerto Rico,218427,0,0,,,,
2021-10-30,Rhode Island,157436,74168,83268,,,,
2021-10-30,South Carolina,897152,403789,470357,,,,
2021-10-30,South Dakota,154482,73797,80685,,,,
2021-10-30,Tennessee,1280265,593892,676986,,,,
2021-10-30,Texas,3511739,2149184,1316902,,,,
2021-10-30,US Virgin Islands,7204,3217,3818,,,,
2021-10-30,Utah,549882,271907,277374,,,,
2021-10-30,Vermont,40191,19945,20117,,,,
2021-10-30,Virginia,924771,440629,477419,,,,
2021-10-30,Washington,725435,350385,356189,,,,
2021-10-30,West Virginia,272532,128200,141440,,,,
2021-10-30,Wisconsin,790282,424868,455363,,,,
2021-10-30,Wyoming,102926,39168,41155,,,,
2021-11-06,Alabama,835740,0,0,,,,
2021-11-06,Alaska,136822,69380,66929,,,,
2021-11-06,Arizona,1186477,571634,610042,,,,
2021-11-06,Arkansas,515979,240962,269857,,,,
2021-11-06,California,4688285,2241000,2376960,,,,
2021-11-06,Colorado,760453,369200,380074,,,,
2021-11-06,Connecticut,404969,193942,209407,,,,
2021-11-06,Delaware,145612,67864,77541,,,,
2021-11-06,District of Columbia,64799,30581,33832,,,,
2021-11-06,Florida,0,0,0,,,,
2021-11-06,Georgia,1268462,582167,676333,,,,
2021-11-06,Hawaii,81848,42461,39305,,,,
2021-11-06,Idaho,296299,140646,154125,,,,
2021-11-06,Illinois,1712986,807829,884578,,,,
2021-11-06,Indiana,1030291,478055,546054,,,,
2021-11-06,Iowa,530607,249385,275916,,,,
2021-11-06,Kansas,440303,210174,229435,,,,
2021-11-06,Kentucky,750985,351085,391113,,,,
2021-11-06,Louisiana,761849,342832,419017,,,,
2021-11-06,Maine,107772,51888,55884,,,,
2021-11-06,Maryland,565355,269329,296026,,,,
2021-11-06,Massachussets,803165,0,0,,,,
2021-11-06,Michigan,1157606,553890,597230,,,,
2021-11-06,Minnesota,806462,390848,414923,,,,
2021-11-06,Mississippi,506556,0,0,,,,
2021-11-06,Missouri,707982,325346,376044,,,,
2021-11-06,Montana,180452,85659,93841,,,,
2021-11-06,Nebraska,111790,0,0,,,,
2021-11-06,Nevada,443641,212853,226748,,,,
2021-11-06,New Hampshire,139324,66856,70269,,,,
2021-11-06,New Jersey,1206543,506243,540303,,,,
2021-11-06,New Mexico,282742,133134,145598,,,,
2021-11-06,New York,2561320,1226872,1303712,,,,
2021-11-06,North Carolina,1489653,0,0,,,,
2021-11-06,North Dakota,151644,73191,78452,,,,
2021-11-06,Ohio,1567834,721204,830952,,,,
2021-11-06,Oklahoma,648791,303749,341589,,,,
2021-11-06,Oregon,369815,176241,186741,,,,
2021-11-06,Pennsylvania,1585476,747050,837342,,,,
2021-11-06,Puerto Rico,218544,0,0,,,,
2021-11-06,Rhode Island,158818,74844,83974,,,,
2021-11-06,South Carolina,902329,406188,473254,,,,
2021-11-06,South Dakota,156995,74970,82025,,,,
2021-11-06,Tennessee,1286713,596873,680441,,,,
2021-11-06,Texas,3527510,2158836,1322816,,,,
2021-11-06,US Virgin Islands,7106,3243,3863,,,,
2021-11-06,Utah,560604,0,0,,,,
2021-11-06,Vermont,41908,20771,21000,,,,
2021-11-06,Virginia,933542,444721,482071,,,,
2021-11-06,Washington,737698,356677,362210,,,,
2021-11-06,West Virginia,277133,130371,143821,,,,
2021-11-06,Wisconsin,804872,388658,414665,,,,
2021-11-06,Wyoming,105318,39942,41903,,,,
2021-11-13,Alabama,839436,0,0,,,,
2021-11-13,Alaska,139835,70883,68427,,,,
2021-11-13,Arizona,1211333,583448,622920,,,,
2021-11-13,Arkansas,519453,242585,271674,,,,
2021-11-13,California,4731592,2261701,2398917,,,,
2021-11-13,Colorado,781960,379094,390433,,,,
2021-11-13,Connecticut,407750,195297,210847,,,,
2021-11-13,Delaware,147533,68698,78624,,,,
2021-11-13,District of Columbia,65371,30775,34069,,,,
2021-11-13,Florida,0,0,0,,,,
2021-11-13,Georgia,1272793,584307,678605,,,,
2021-11-13,Hawaii,82580,42836,39662,,,,
2021-11-13,Idaho,299576,142204,155839,,,,
2021-11-13,Illinois,1735586,818741,896353,,,,
2021-11-13,Indiana,1049575,487003,556275,,,,
2021-11-13,Iowa,539409,253522,280493,,,,
2021-11-13,Kansas,447794,213757,233335,,,,
2021-11-13,Kentucky,759935,355118,395850,,,,
2021-11-13,Louisiana,764354,343959,420395,,,,
2021-11-13,Maine,111145,53507,57638,,,,
2021-11-13,Maryland,570806,271871,298935,,,,
2021-11-13,Massachussets,814054,0,0,,,,
2021-11-13,Michigan,1188678,568183,613707,,,,
2021-11-13,Minnesota,832610,404978,430226,,,,
2021-11-13,Mississippi,508469,0,0,,,,
2021-11-13,Missouri,714942,328688,379647,,,,
2021-11-13,Montana,184394,87515,95893,,,,
2021-11-13,Nebraska,0,0,0,,,,
2021-11-13,Nevada,443641,212853,226748,,,,
2021-11-13,New Hampshire,144626,69212,72996,,,,
2021-11-13,New Jersey,0,0,0,,,,
2021-11-13,New Mexico,295767,139167,152358,,,,
2021-11-13,New York,2607472,1248979,1327203,,,,
2021-11-13,North Carolina,1507915,0,0,,,,
2021-11-13,North Dakota,156114,75365,80748,,,,
2021-11-13,Ohio,1614054,742465,855449,,,,
2021-11-13,Oklahoma,648791,303749,341589,,,,
2021-11-13,Oregon,378174,180168,190820,,,,
2021-11-13,Pennsylvania,1654063,776124,871897,,,,
2021-11-13,Puerto Rico,218611,0,0,,,,
2021-11-13,Rhode Island,169381,74844,83974,,,,
2021-11-13,South Carolina,909282,409568,477029,,,,
2021-11-13,South Dakota,160992,76828,84164,,,,
2021-11-13,Tennessee,1297472,601906,686185,,,,
2021-11-13,Texas,3550395,2172842,1331398,,,,
2021-11-13,US Virgin Islands,7200,3287,3913,,,,
2021-11-13,Utah,577247,0,0,,,,
2021-11-13,Vermont,45213,22362,22701,,,,
2021-11-13,Virginia,947271,451359,489277,,,,
2021-11-13,Washington,755011,364670,371465,,,,
2021-11-13,West Virginia,284165,133682,147491,,,,
2021-11-13,Wisconsin,833881,402422,429823,,,,
2021-11-13,Wyoming,108413,40941,42991,,,,
2021-11-20,Alabama,842636,0,0,,,,
2021-11-20,Alaska,142717,72339,69852,,,,
2021-11-20,Arizona,1238249,596280,636830,,,,
2021-11-20,Arkansas,523866,243598,272934,,,,
2021-11-20,California,4758297,2274466,2412457,,,,
2021-11-20,Colorado,804734,389008,401160,,,,
2021-11-20,Connecticut,412918,197776,213538,,,,
2021-11-20,Delaware,150046,69847,79984,,,,
2021-11-20,District of Columbia,66028,31069,34397,,,,
2021-11-20,Florida,0,0,0,,,,
2021-11-20,Georgia,1281495,586834,681256,,,,
2021-11-20,Hawaii,83268,43173,40013,,,,
2021-11-20,Idaho,303296,143970,157786,,,,
2021-11-20,Illinois,1763866,832284,910723,,,,
2021-11-20,Indiana,1069450,496225,566809,,,,
2021-11-20,Iowa,549236,258141,285603,,,,
2021-11-20,Kansas,455789,217540,237534,,,,
2021-11-20,Kentucky,769732,359773,400953,,,,
2021-11-20,Louisiana,767330,345299,422032,,,,
2021-11-20,Maine,115857,55832,60025,,,,
2021-11-20,Maryland,577013,274806,302207,,,,
