Date,State,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-12-02,NC,5366,3144,1421,0,62,72,0,0,323,344,396,4192,778
2020-12-02,ND,972,0,0,0,0,0,0,0,0,972,0,0,972
2020-12-02,NE,1128,700,48,0,19,16,0,0,17,328,118,572,438
2020-12-02,NH,537,464,9,16,4,0,0,0,1,43,16,478,43
2020-12-02,NJ,17145,9053,2947,3343,911,0,0,0,360,531,3343,13271,531
2020-12-02,NM,1629,416,21,535,12,565,0,0,0,80,535,1014,80
2020-12-02,NV,2201,980,213,481,233,14,0,0,5,275,481,1445,275
2020-12-02,NY,34942,10735,7986,8249,2170,0,0,0,2287,3515,8249,23178,3515
2020-12-02,OH,6671,5191,985,0,53,4,3,107,56,272,131,6055,485
2020-12-02,OK,1812,1306,109,0,30,155,0,0,57,155,93,1292,427
2020-12-02,OR,954,634,25,0,24,18,10,26,102,115,125,634,195
2020-12-02,PA,10757,7799,1803,0,192,0,0,0,440,523,534,9700,523
2020-12-02,PR,1144,0,0,0,0,0,0,0,0,1144,0,0,0
2020-12-02,RI,1391,925,73,128,15,1,0,0,0,249,128,1014,249
2020-12-02,SC,4444,2243,1436,0,29,0,0,0,116,620,124,3236,1084
2020-12-02,SD,995,766,5,10,11,126,0,0,11,66,10,919,66
2020-12-02,TN,4688,3353,989,0,32,5,3,0,157,149,180,4232,276
2020-12-02,TX,21756,7111,2238,11352,385,0,0,0,109,561,11352,9843,561
2020-12-02,UT,906,565,11,166,30,43,34,0,65,52,166,688,52
2020-12-02,VA,4113,2344,1045,351,169,7,0,24,52,121,351,3641,121
2020-12-02,VI,23,0,0,0,0,0,0,0,0,23,0,0,23
2020-12-02,VT,74,68,0,0,2,1,0,0,2,1,0,72,2
2020-12-02,WA,2850,1929,86,381,193,63,46,38,48,66,381,2403,66
2020-12-02,WI,3703,3097,301,0,65,51,0,0,67,122,243,3216,244
2020-12-02,WV,778,587,16,0,0,0,0,0,8,167,0,0,0
2020-12-02,WY,230,173,1,12,2,26,1,0,0,26,12,192,26
2020-11-29,AK,121,40,5,0,9,44,9,3,2,9,1,94,26
2020-11-29,AL,3577,1856,1149,0,12,0,0,0,95,465,86,2684,807
2020-11-29,AR,2470,1726,405,0,20,7,48,9,98,157,111,2359,1
2020-11-29,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,AZ,6634,2886,200,1951,76,705,0,0,109,707,1951,3976,707
2020-11-29,CA,19189,5768,1388,9227,2223,64,93,162,94,170,9227,9792,170
2020-11-29,CO,3003,1838,147,684,76,17,6,69,18,144,684,2171,148
2020-11-29,CT,4961,3622,718,455,54,2,0,39,24,47,455,4459,47
2020-11-29,DC,680,68,505,90,9,0,0,0,0,8,90,582,8
2020-11-29,DE,770,512,191,52,2,0,0,0,12,1,52,717,1
2020-11-29,FL,18736,9353,3252,4649,0,0,0,0,778,704,4649,12525,1562
2020-11-29,GA,9442,4590,3425,536,155,10,7,0,19,700,536,8183,723
2020-11-29,GU,112,0,0,0,0,0,0,0,0,112,0,0,112
2020-11-29,HI,244,19,5,0,132,0,67,0,5,16,0,0,0
2020-11-29,IA,2376,1895,70,0,33,5,13,0,8,351,87,1898,389
2020-11-29,ID,920,850,7,0,9,17,0,0,16,21,104,797,19
2020-11-29,IL,12882,6633,2584,2131,450,16,11,0,67,990,2131,9761,990
2020-11-29,IN,5685,3791,539,0,27,0,0,0,726,602,131,2803,2751
2020-11-29,KS,1529,1146,118,0,25,15,0,0,104,121,148,1201,180
2020-11-29,KY,1896,1466,183,0,13,1,0,45,0,188,45,1643,208
2020-11-29,LA,6407,3461,2742,0,43,7,8,0,28,118,171,5867,369
2020-11-29,MA,10722,7997,817,731,266,0,0,0,736,175,731,9816,175
2020-11-29,MD,4625,2061,1801,497,166,0,0,0,50,50,497,4078,50
2020-11-29,ME,191,157,4,0,0,0,0,0,3,27,1,148,42
2020-11-29,MI,9467,5711,2861,0,107,33,0,142,220,393,243,7733,1491
2020-11-29,MN,3578,2898,225,136,133,55,2,31,14,84,136,3358,84
2020-11-29,MO,3823,1964,627,0,26,8,0,0,925,273,94,2903,825
2020-11-29,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-29,MS,3779,1826,1665,45,11,89,0,0,49,121,45,3124,637
2020-11-29,MT,669,262,0,0,0,123,0,0,53,231,0,0,0
2020-11-29,NC,5240,3010,1370,0,61,68,0,0,302,429,383,4016,841
2020-11-29,ND,680,0,0,0,0,0,0,0,0,680,0,0,680
2020-11-29,NE,989,700,48,0,19,16,0,0,17,189,118,572,299
2020-11-29,NH,526,458,9,16,4,0,0,0,1,38,16,472,38
2020-11-29,NJ,16978,9053,2947,3343,911,0,0,0,360,364,3343,13271,364
2020-11-29,NM,1540,353,18,448,8,531,0,0,0,182,448,910,182
2020-11-29,NV,2136,949,209,466,232,14,0,0,5,261,466,1409,261
2020-11-29,NY,34754,10616,7978,8231,2171,0,0,0,2286,3472,8231,23051,3472
2020-11-29,OH,6399,4976,969,0,52,4,3,97,50,248,126,5848,425
2020-11-29,OK,1736,1251,103,0,29,152,0,0,55,146,93,1292,351
2020-11-29,OR,905,596,23,0,23,15,10,24,94,120,113,605,187
2020-11-29,PA,10351,7799,1803,0,192,0,0,0,440,117,534,9817,0
2020-11-29,PR,1094,0,0,0,0,0,0,0,0,1094,0,0,0
2020-11-29,RI,1346,877,70,125,15,1,0,0,0,258,125,963,258
2020-11-29,SC,4353,2189,1419,0,28,0,0,0,114,603,122,3171,1060
2020-11-29,SD,943,722,5,9,11,124,0,0,11,61,9,873,61
2020-11-29,TN,4554,3250,965,0,31,5,3,0,154,146,179,4131,244
2020-11-29,TX,21357,7111,2238,11352,385,0,0,0,109,162,11352,9843,162
2020-11-29,UT,868,537,11,159,29,43,34,0,61,50,159,659,50
2020-11-29,VA,4058,2311,1032,349,168,7,0,22,52,117,349,3592,117
2020-11-29,VI,23,0,0,0,0,0,0,0,0,23,0,0,23
2020-11-29,VT,67,62,0,0,2,1,0,0,2,0,0,67,0
2020-11-29,WA,2704,1837,80,370,184,62,45,34,48,44,370,2290,44
2020-11-29,WI,3487,2905,295,0,62,48,0,0,62,115,237,3029,221
2020-11-29,WV,729,555,16,0,0,0,0,0,158,0,0,0,0
2020-11-29,WY,215,162,1,12,2,22,1,0,0,26,12,177,26
2020-11-25,AK,116,38,4,0,9,41,9,4,2,9,2,91,23
2020-11-25,AL,3532,1831,1135,0,12,0,0,0,95,459,86,2655,791
2020-11-25,AR,2425,1687,402,0,20,7,48,9,96,156,109,2316,0
2020-11-25,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,AZ,6524,2828,199,1914,74,698,0,0,108,703,1914,3907,703
2020-11-25,CA,18875,5683,1373,9122,2194,64,90,158,91,110,9122,9653,110
2020-11-25,CO,2906,1784,147,670,77,16,6,68,18,115,670,2116,120
2020-11-25,CT,4926,3595,714,451,54,2,0,39,24,47,451,4428,47
2020-11-25,DC,677,68,503,90,8,0,0,0,0,8,90,579,8
2020-11-25,DE,760,504,189,52,2,0,0,0,12,1,52,707,1
2020-11-25,FL,18482,9226,3205,4585,0,0,0,0,768,698,4585,12346,1551
2020-11-25,GA,9297,4541,3398,533,155,10,7,0,19,634,533,8110,654
2020-11-25,GU,109,0,0,0,0,0,0,0,0,109,0,0,109
2020-11-25,HI,235,19,5,0,132,0,67,0,5,7,0,0,0
2020-11-25,IA,2271,1822,66,0,33,5,13,0,7,322,85,1832,352
2020-11-25,ID,895,837,7,0,9,17,0,0,16,0,103,783,9
2020-11-25,IL,12440,6402,2537,2084,438,16,11,0,63,889,2084,9467,889
2020-11-25,IN,5498,3668,525,0,25,0,0,0,697,745,129,2701,2668
2020-11-25,KS,1503,1121,118,0,25,15,0,0,104,120,147,1177,179
2020-11-25,KY,1835,1456,186,0,13,0,0,45,0,135,45,1589,201
2020-11-25,LA,6350,3461,2742,0,43,7,8,0,28,61,171,5867,312
2020-11-25,MA,10604,7862,807,712,259,0,0,0,707,257,712,9635,257
2020-11-25,MD,4518,1995,1772,490,164,0,0,0,49,48,490,3980,48
2020-11-25,ME,190,157,4,0,0,0,0,0,3,26,1,148,41
2020-11-25,MI,9170,5485,2843,0,106,33,0,137,214,352,233,7426,1511
2020-11-25,MN,3375,2714,222,133,130,52,2,31,14,77,133,3165,77
2020-11-25,MO,3776,1927,618,0,26,8,0,0,923,274,94,2866,814
2020-11-25,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-25,MS,3745,1801,1656,45,11,89,0,0,49,94,45,3092,608
2020-11-25,MT,652,262,0,0,0,123,0,0,53,214,0,0,0
2020-11-25,NC,5138,3010,1370,0,61,68,0,0,302,327,383,4016,739
2020-11-25,ND,680,0,0,0,0,0,0,0,0,680,0,0,680
2020-11-25,NE,950,700,48,0,19,16,0,0,17,150,118,572,260
2020-11-25,NH,514,450,9,16,4,0,0,0,1,34,16,464,34
2020-11-25,NJ,16886,9053,2947,3343,911,0,0,0,360,272,3343,13271,272
2020-11-25,NM,1451,353,18,448,8,531,0,0,0,93,448,910,93
2020-11-25,NV,2071,936,207,462,227,14,0,0,5,220,462,1389,220
2020-11-25,NY,34538,10508,7963,8227,2165,0,0,0,2281,3394,8227,22917,3394
2020-11-25,OH,6274,4897,964,0,52,4,3,96,48,210,124,5768,382
2020-11-25,OK,1680,1207,103,0,28,148,0,0,53,141,93,1292,295
2020-11-25,OR,867,582,23,0,23,15,10,24,92,98,112,593,162
2020-11-25,PA,10095,7292,1780,0,189,0,0,0,428,406,526,9163,406
2020-11-25,PR,1052,0,0,0,0,0,0,0,0,1052,0,0,0
2020-11-25,RI,1335,877,70,125,15,1,0,0,0,247,125,963,247
2020-11-25,SC,4317,2172,1407,0,28,0,0,0,113,597,122,3141,1054
2020-11-25,SD,849,650,5,7,10,113,0,0,10,54,7,788,54
2020-11-25,TN,4466,3197,943,0,31,5,3,0,150,137,177,4071,218
2020-11-25,TX,20950,6666,2169,10969,375,0,0,0,105,666,10969,9315,666
2020-11-25,UT,834,517,11,152,29,42,34,0,56,46,152,636,46
2020-11-25,VA,4008,2276,1022,349,167,7,0,19,52,116,349,3543,116
2020-11-25,VI,23,0,0,0,0,0,0,0,0,23,0,0,23
2020-11-25,VT,64,59,0,0,2,1,0,0,1,2,0,63,1
2020-11-25,WA,2704,1837,80,370,184,62,45,34,48,44,370,2290,44
2020-11-25,WI,3343,2770,289,0,60,47,0,0,64,113,230,2895,218
2020-11-25,WV,695,536,15,0,0,0,0,0,144,32,0,0,0
2020-11-25,WY,215,162,1,12,2,22,1,0,0,26,12,177,26
2020-11-22,AK,103,37,4,0,8,31,9,4,2,8,1,86,16
2020-11-22,AL,3457,1794,1126,0,12,0,0,0,92,433,82,2626,749
2020-11-22,AR,2357,1623,396,0,20,7,48,9,92,162,106,2251,1
2020-11-22,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,AZ,6464,2803,199,1897,73,690,0,0,107,695,1897,3872,695
2020-11-22,CA,18676,5617,1369,9022,2178,64,89,157,91,89,9022,9565,89
2020-11-22,CO,2806,1736,145,642,76,17,7,67,17,95,642,2065,99
2020-11-22,CT,4828,3527,699,441,53,2,0,38,24,44,441,4343,44
2020-11-22,DC,670,67,499,88,8,0,0,0,0,8,88,574,8
2020-11-22,DE,748,493,188,52,2,0,0,0,12,1,52,695,1
2020-11-22,FL,18214,9049,3182,4536,0,0,0,0,760,687,4536,12155,1523
2020-11-22,GA,9198,4495,3383,528,154,10,7,0,20,601,528,8053,617
2020-11-22,GU,106,0,0,0,0,0,0,0,0,106,0,0,106
2020-11-22,HI,233,19,5,0,128,0,61,0,5,15,0,0,0
2020-11-22,IA,2192,1764,65,0,32,5,13,0,7,304,83,1781,326
2020-11-22,ID,849,787,7,0,9,16,0,0,16,14,98,737,14
2020-11-22,IL,12051,6171,2504,2052,432,16,10,0,64,802,2052,9197,802
2020-11-22,IN,5305,3506,518,0,25,0,0,0,673,583,128,2591,2586
2020-11-22,KS,1410,1043,115,0,25,15,0,0,97,115,144,1093,173
2020-11-22,KY,1787,1414,185,0,13,0,0,44,0,131,44,1548,195
2020-11-22,LA,6260,3358,2703,0,41,7,7,0,27,117,166,5707,387
2020-11-22,MA,10512,7862,807,712,259,0,0,0,707,165,712,9635,165
2020-11-22,MD,4434,1946,1760,489,163,0,0,0,48,28,489,3917,28
2020-11-22,ME,176,150,4,0,0,0,0,0,1,21,1,140,35
2020-11-22,MI,8875,5258,2823,0,106,30,0,131,201,326,223,7203,1449
2020-11-22,MN,3241,2603,220,130,127,52,2,27,11,69,130,3042,69
2020-11-22,MO,3559,1822,608,0,26,8,1,0,845,249,92,2732,734
2020-11-22,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-22,MS,3657,1750,1627,45,9,86,0,0,47,112,45,3017,614
2020-11-22,MT,603,262,0,0,0,123,0,0,53,165,0,0,0
2020-11-22,NC,5034,2970,1359,0,61,68,0,0,298,278,382,3968,684
2020-11-22,ND,673,0,0,0,0,0,0,0,0,673,0,0,673
2020-11-22,NE,909,675,48,0,19,14,0,0,17,136,114,553,242
2020-11-22,NH,512,449,9,16,4,0,0,0,1,33,16,463,33
2020-11-22,NJ,16761,8914,2920,3299,900,0,0,0,350,378,3299,13084,378
2020-11-22,NM,1383,314,15,395,7,501,0,0,0,151,395,837,151
2020-11-22,NV,2017,895,199,436,216,14,0,0,5,252,436,1329,252
2020-11-22,NY,34412,10459,7962,8210,2159,0,0,0,2281,3341,8210,22861,3341
2020-11-22,OH,5996,4659,948,0,52,4,3,92,47,191,121,5538,337
2020-11-22,OK,1634,1175,99,0,28,146,0,0,52,134,93,1292,249
2020-11-22,OR,820,542,22,0,22,14,10,21,87,102,104,559,157
2020-11-22,PA,9842,7292,1780,0,189,0,0,0,428,153,526,9163,153
2020-11-22,PR,1017,0,0,0,0,0,0,0,0,1017,0,0,0
2020-11-22,RI,1294,846,67,122,15,1,0,0,0,243,122,929,243
2020-11-22,SC,4283,2154,1392,0,28,0,0,0,113,596,122,3106,1055
2020-11-22,SD,819,625,5,7,9,113,0,0,10,50,7,762,50
2020-11-22,TN,4266,3050,918,0,31,4,3,0,145,115,173,3913,180
2020-11-22,TX,20556,6666,2169,10969,375,0,0,0,105,272,10969,9315,272
2020-11-22,UT,793,483,10,149,29,42,33,0,54,44,149,600,44
2020-11-22,VA,3938,2231,1009,347,167,7,0,15,51,111,347,3480,111
2020-11-22,VI,23,0,0,0,0,0,0,0,0,23,0,0,23
2020-11-22,VT,63,59,0,0,2,0,0,0,1,1,0,62,1
2020-11-22,WA,2619,1780,78,360,178,61,45,32,46,39,360,2220,39
2020-11-22,WI,3150,2604,285,0,58,39,0,0,57,107,220,2739,191
2020-11-22,WV,662,504,15,0,0,0,0,0,143,0,0,0,0
2020-11-22,WY,176,124,1,9,2,21,0,0,0,19,9,148,19
2020-11-18,AK,100,36,4,0,8,31,9,4,2,6,1,85,14
2020-11-18,AL,3347,1730,1109,0,12,0,0,0,93,403,81,2557,709
2020-11-18,AR,2275,1569,386,0,20,6,47,9,90,148,106,2169,0
2020-11-18,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,AZ,6365,2733,191,1878,71,681,0,0,107,704,1878,3783,704
2020-11-18,CA,18360,5516,1346,8856,2136,62,88,154,86,116,8856,9388,116
2020-11-18,CO,2651,1646,141,608,75,15,6,60,15,80,608,1958,85
2020-11-18,CT,4784,3490,696,436,53,2,0,39,24,44,436,4304,44
2020-11-18,DC,665,67,495,88,8,0,0,0,0,7,88,570,7
2020-11-18,DE,742,489,186,52,2,0,0,0,12,1,52,689,1
2020-11-18,FL,17949,8905,3153,4472,0,0,0,0,741,678,4472,11979,1498
2020-11-18,GA,9065,4428,3366,526,155,10,6,0,16,558,526,7969,570
2020-11-18,GU,100,0,0,0,0,0,0,0,0,100,0,0,100
2020-11-18,HI,223,19,5,0,128,0,61,0,5,5,0,0,0
2020-11-18,IA,2067,1673,63,0,32,5,13,0,8,273,82,1690,293
2020-11-18,ID,812,760,6,0,9,14,0,0,15,8,94,710,8
2020-11-18,IL,11468,5826,2455,1986,419,15,10,0,65,692,1986,8790,692
2020-11-18,IN,5084,3359,509,0,24,0,0,0,642,550,120,2474,2490
2020-11-18,KS,1326,977,113,0,23,15,0,0,93,105,137,1027,162
2020-11-18,KY,1712,1348,182,0,13,0,0,44,0,125,45,1544,123
2020-11-18,LA,6184,3358,2703,0,41,7,7,0,27,41,166,5707,311
2020-11-18,MA,10407,7727,798,699,250,0,0,0,685,248,699,9460,248
2020-11-18,MD,4351,1888,1743,485,161,0,0,0,48,26,485,3840,26
2020-11-18,ME,170,150,4,0,0,0,0,0,1,15,1,140,29
2020-11-18,MI,8573,5020,2807,0,106,29,0,129,180,302,212,6981,1380
2020-11-18,MN,3010,2410,219,123,123,48,2,24,9,52,123,2835,52
2020-11-18,MO,3477,1769,606,0,25,8,1,0,824,244,91,2675,709
2020-11-18,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-18,MS,3601,1714,1609,44,9,86,0,0,47,92,44,2979,578
2020-11-18,MT,561,262,0,0,0,123,0,0,53,123,0,0,0
2020-11-18,NC,4898,2918,1338,0,52,67,8,0,295,220,378,3904,616
2020-11-18,ND,642,0,0,0,0,0,0,0,0,642,0,0,642
2020-11-18,NE,826,640,46,0,19,14,0,0,17,90,114,526,186
2020-11-18,NH,504,434,9,14,4,0,0,0,1,42,14,448,42
2020-11-18,NJ,16655,8835,2896,3263,894,0,0,0,337,430,3263,12962,430
2020-11-18,NM,1290,314,15,395,7,501,0,0,0,58,395,837,58
2020-11-18,NV,1947,734,161,342,161,13,0,0,5,531,342,1074,531
2020-11-18,NY,34249,10386,7946,8190,2153,0,0,0,2272,3302,8190,22757,3302
2020-11-18,OH,5827,4524,938,0,51,4,3,87,46,174,119,5396,312
2020-11-18,OK,1570,1130,94,0,26,139,0,0,52,129,88,1206,276
2020-11-18,OR,788,529,21,0,22,14,8,21,86,87,103,547,138
2020-11-18,PA,9465,6873,1750,0,179,0,0,0,422,241,516,8708,241
2020-11-18,PR,971,0,0,0,0,0,0,0,0,971,0,0,0
2020-11-18,RI,1284,846,67,122,15,1,0,0,0,233,122,929,233
2020-11-18,SC,4182,2102,1372,0,27,0,0,0,111,570,121,3038,1023
2020-11-18,SD,674,511,5,7,8,93,0,0,8,42,7,625,42
2020-11-18,TN,4048,2868,897,0,30,4,3,0,144,102,171,3715,162
2020-11-18,TX,19833,6225,2081,10547,352,0,0,0,103,525,10547,8761,525
2020-11-18,UT,740,443,9,139,29,42,33,0,50,41,139,560,41
2020-11-18,VA,3860,2170,1000,340,167,7,0,14,50,112,340,3408,112
2020-11-18,VI,23,0,0,0,0,0,0,0,0,23,0,0,23
2020-11-18,VT,60,57,0,0,2,0,0,0,1,0,0,60,0
2020-11-18,WA,2592,1751,77,357,177,61,44,31,46,48,357,2187,48
2020-11-18,WI,2925,2407,281,0,58,37,0,0,53,89,215,2551,159
2020-11-18,WV,612,471,15,0,0,0,0,0,126,0,0,0,0
2020-11-18,WY,155,102,1,6,2,18,0,0,0,26,6,123,26
2020-11-15,AK,98,32,4,0,8,31,9,4,2,8,1,81,16
2020-11-15,AL,3248,1692,1095,0,11,0,0,0,89,361,81,2514,653
2020-11-15,AR,2183,1486,371,0,20,6,47,9,89,155,102,2081,1
2020-11-15,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,AZ,6302,2708,191,1862,69,672,0,0,105,695,1862,3745,695
2020-11-15,CA,18253,5490,1341,8807,2119,61,86,153,85,111,8807,9335,111
2020-11-15,CO,2546,1588,137,582,72,16,6,61,15,65,582,1895,69
2020-11-15,CT,4737,3456,690,430,52,2,0,39,24,44,430,4263,44
2020-11-15,DC,660,85,493,67,8,0,0,0,0,7,67,586,7
2020-11-15,DE,736,483,186,52,2,0,0,0,12,1,52,683,1
2020-11-15,FL,17734,8772,3129,4433,0,0,0,0,733,667,4433,11824,1477
2020-11-15,GA,8957,4365,3338,519,150,10,7,0,18,550,519,7865,573
2020-11-15,GU,94,0,0,0,0,0,0,0,0,94,0,0,94
2020-11-15,HI,222,19,5,0,128,0,61,0,5,4,0,0,0
2020-11-15,IA,1985,1612,60,0,31,5,13,0,7,254,82,1629,273
2020-11-15,ID,759,698,5,0,8,13,0,0,14,21,90,649,20
2020-11-15,IL,11162,5648,2422,1955,409,15,10,0,62,641,1955,8566,641
2020-11-15,IN,4910,3212,500,0,23,0,0,0,623,552,115,2372,2423
2020-11-15,KS,1256,920,112,0,20,14,0,0,90,100,130,971,155
2020-11-15,KY,1661,1312,178,0,13,0,0,43,0,115,44,1443,174
2020-11-15,LA,6369,3132,2609,0,39,6,7,0,26,550,164,5633,572
2020-11-15,MA,10329,7727,798,699,250,0,0,0,685,170,699,9460,170
2020-11-15,MD,4302,1864,1729,482,160,0,0,0,48,19,482,3801,19
2020-11-15,ME,165,137,4,0,0,0,0,0,0,24,1,128,36
2020-11-15,MI,8376,4871,2789,0,103,28,0,124,177,284,211,6817,1348
2020-11-15,MN,2905,2322,216,119,121,47,2,16,8,54,119,2732,54
2020-11-15,MO,3374,1705,605,0,25,6,1,0,799,233,89,2609,675
2020-11-15,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-15,MS,3540,1682,1582,44,9,86,0,0,47,93,44,2928,571
2020-11-15,MT,520,148,0,0,0,90,0,0,53,282,0,0,0
2020-11-15,NC,4806,2857,1317,0,52,67,8,0,287,218,375,3830,601
2020-11-15,ND,570,0,0,0,0,0,0,0,0,570,0,0,570
2020-11-15,NE,779,608,46,0,19,13,0,0,17,76,112,500,167
2020-11-15,NH,499,434,9,14,4,0,0,0,1,37,14,448,37
2020-11-15,NJ,16566,8835,2896,3263,894,0,0,0,337,341,3263,12962,341
2020-11-15,NM,1215,279,15,328,7,485,0,0,0,101,328,786,101
2020-11-15,NV,1909,707,156,331,157,13,0,0,5,540,331,1038,540
2020-11-15,NY,34148,10338,7936,8187,2149,0,0,0,2271,3267,8187,22694,3267
2020-11-15,OH,5722,4455,931,0,51,4,3,86,47,145,119,5326,277
2020-11-15,OK,1528,1105,92,0,26,132,0,0,51,122,88,1206,234
2020-11-15,OR,761,506,20,0,21,14,7,19,83,91,99,524,138
2020-11-15,PA,9312,6873,1750,0,179,0,0,0,422,88,516,8708,88
2020-11-15,PR,935,0,0,0,0,0,0,0,0,935,0,0,0
2020-11-15,RI,1254,820,66,117,14,1,0,0,0,236,117,901,236
2020-11-15,SC,4112,2056,1359,0,27,0,0,0,107,563,120,2986,1006
2020-11-15,SD,644,489,5,7,8,88,0,0,8,39,7,598,39
2020-11-15,TN,3893,2755,868,0,30,4,3,0,143,90,170,3583,140
2020-11-15,TX,19559,6225,2081,10547,352,0,0,0,103,251,10547,8761,251
2020-11-15,UT,718,425,9,136,29,41,33,0,50,41,136,541,41
2020-11-15,VA,3800,2124,996,338,165,7,0,8,50,112,338,3350,112
2020-11-15,VI,23,0,0,0,0,0,0,0,0,23,0,0,23
2020-11-15,VT,59,56,0,0,2,0,0,0,1,0,0,59,0
2020-11-15,WA,2519,1704,75,350,174,61,43,30,43,39,350,2130,39
2020-11-15,WI,2751,2257,279,0,56,31,0,0,51,77,206,2411,134
2020-11-15,WV,582,456,15,0,0,0,0,0,111,0,0,0,0
2020-11-15,WY,144,89,1,6,2,18,0,0,0,28,6,110,28
2020-11-11,AK,96,32,4,0,8,31,9,4,1,7,1,80,15
2020-11-11,AL,3201,1665,1080,0,11,0,0,0,86,359,80,2479,642
2020-11-11,AR,2126,1445,364,0,20,6,47,9,88,147,102,2024,1
2020-11-11,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,AZ,6228,2658,191,1849,69,663,0,0,105,693,1849,3686,693
2020-11-11,CA,18070,5422,1331,8706,2100,59,87,149,82,134,8706,9230,134
2020-11-11,CO,2443,1522,136,564,66,14,7,57,13,59,564,1815,64
2020-11-11,CT,4716,3442,686,428,51,2,0,39,23,45,428,4243,45
2020-11-11,DC,657,67,490,85,8,0,0,0,0,8,85,565,8
2020-11-11,DE,724,472,185,52,2,0,0,0,12,1,52,671,1
2020-11-11,FL,17512,8631,3101,4392,0,0,0,0,717,671,4392,11648,1472
2020-11-11,GA,8806,4296,3294,501,147,10,6,0,17,535,501,7752,553
2020-11-11,GU,91,0,0,0,0,0,0,0,0,91,0,0,91
2020-11-11,HI,222,19,5,0,124,0,58,0,5,11,0,0,0
2020-11-11,IA,1902,1551,59,0,31,5,13,0,7,232,80,1564,257
2020-11-11,ID,733,668,5,0,8,13,0,0,14,25,86,622,25
2020-11-11,IL,10798,5408,2384,1923,406,15,10,0,58,594,1923,8281,594
2020-11-11,IN,4762,3096,497,0,23,0,0,0,604,542,114,2287,2361
2020-11-11,KS,1215,891,111,0,20,14,0,0,88,91,129,940,146
2020-11-11,KY,1604,1264,174,0,12,0,0,43,0,111,44,1394,166
2020-11-11,LA,6058,3068,2586,0,39,6,7,0,26,326,161,5502,395
2020-11-11,MA,10222,7615,791,688,245,0,0,0,666,217,688,9317,217
2020-11-11,MD,4249,1844,1703,479,157,0,0,0,46,20,479,3750,20
2020-11-11,ME,158,134,4,0,0,0,0,0,0,20,1,125,32
2020-11-11,MI,8136,4677,2777,0,100,27,0,119,171,265,201,6622,1313
2020-11-11,MN,2754,2191,213,116,120,44,3,15,8,44,116,2594,44
2020-11-11,MO,3323,1667,604,0,24,5,0,0,789,234,88,2570,664
2020-11-11,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-11,MS,3497,1654,1570,44,8,86,0,0,47,88,44,2891,562
2020-11-11,MT,472,148,0,0,0,90,0,0,0,234,0,0,0
2020-11-11,NC,4698,2779,1297,0,52,66,8,0,280,216,367,3746,585
2020-11-11,ND,519,0,0,0,0,0,0,0,0,519,0,0,519
2020-11-11,NE,731,574,44,0,19,13,0,0,17,64,112,469,150
2020-11-11,NH,492,434,9,14,4,0,0,0,1,30,14,448,30
2020-11-11,NJ,16476,8777,2886,3240,888,0,0,0,329,356,3240,12880,356
2020-11-11,NM,1158,279,15,328,7,485,0,0,0,44,328,786,44
2020-11-11,NV,1851,685,153,323,156,13,0,0,5,542,323,1012,542
2020-11-11,NY,34038,10287,7926,8172,2145,0,0,0,2271,3237,8172,22629,3237
2020-11-11,OH,5623,4369,922,0,51,4,3,85,46,143,119,5235,269
2020-11-11,OK,1470,1069,87,0,26,128,0,0,47,113,84,1151,235
2020-11-11,OR,742,501,20,0,21,14,7,19,79,81,94,519,129
2020-11-11,PA,9145,6652,1735,0,174,0,0,0,414,170,508,8467,170
2020-11-11,PR,901,0,0,0,0,0,0,0,0,901,0,0,0
2020-11-11,RI,1243,820,66,117,14,1,0,0,0,225,117,901,225
2020-11-11,SC,4076,2034,1347,0,27,0,0,0,106,562,120,2956,1000
2020-11-11,SD,567,425,5,7,8,83,0,0,6,33,7,527,33
2020-11-11,TN,3761,2647,854,0,28,4,3,0,141,84,170,3454,137
2020-11-11,TX,19004,5918,2013,10209,338,0,0,0,99,427,10209,8368,427
2020-11-11,UT,678,396,9,130,29,41,33,0,49,35,130,513,35
2020-11-11,VA,3741,2083,987,334,164,7,0,6,49,111,334,3296,111
2020-11-11,VI,23,0,0,0,0,0,0,0,0,23,0,0,23
2020-11-11,VT,59,56,0,0,2,0,0,0,1,0,0,59,0
2020-11-11,WA,2482,1678,75,347,170,61,42,30,43,36,347,2099,36
